PokemonName,BWSpr#,Home#,PokemonDbName,ShowdownName,PorygonName,Type1,Type2,Ability1,Ablity2,AbilityHidden,HP,Atk,Def,SpA,SpD,Spe,HpWall,PhysAttacker,SpecAttacker,PhysDefender,SpecDefender,SpeedAbility,Fast,Pivot,Price,IconLink
Trubbish,568,568,trubbish,trubbish,Trubbish,Poison,,Stench,Sticky Hold,Aftermath,50,50,62,40,62,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/568.png
Garbodor,569,569,garbodor,garbodor,Garbodor,Poison,,Stench,Weak Armor,Aftermath,80,95,82,60,82,75,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,https://www.serebii.net/pokedex-swsh/icon/569.png
Garbodor-Gmax,569-gi,569-gmax,garbodor-gigantamax,garbodor-gmax,Garbodor-Gmax,Poison,,Stench,Weak Armor,Aftermath,80,95,82,60,82,75,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/569-gi.png
Zorua,570,570,zorua,zorua,Zorua,Dark,,Illusion,,,40,65,40,80,40,65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/570.png
Zorua-Hisui,570-h,570-h,zorua-hisuian,zorua-hisui,Zorua-Hisui,Normal,Ghost,Illusion,,,35,60,40,85,40,70,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/570-h.png
Zoroark,571,571,zoroark,zoroark,Zoroark,Dark,,Illusion,,,60,105,60,120,60,105,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,8,https://www.serebii.net/pokedex-swsh/icon/571.png
Zoroark-Hisui,571-h,571-h,zoroark-hisuian,zoroark-hisui,Zoroark-Hisui,Normal,Ghost,Illusion,,,55,100,60,125,60,110,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,14,https://www.serebii.net/pokedex-swsh/icon/571-h.png
Minccino,572,572,minccino,minccino,Minccino,Normal,,Cute Charm,Technician,Skill Link,55,50,40,40,40,75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/572.png
Cinccino,573,573,cinccino,cinccino,Cinccino,Normal,,Cute Charm,Technician,Skill Link,75,95,60,65,60,115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,https://www.serebii.net/pokedex-swsh/icon/573.png
Gothita,574,574,gothita,gothita,Gothita,Psychic,,Frisk,Competitive,Shadow Tag,45,30,50,55,65,45,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/574.png
Gothorita,575,575,gothorita,gothorita,Gothorita,Psychic,,Frisk,Competitive,Shadow Tag,60,45,70,75,85,55,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,https://www.serebii.net/pokedex-swsh/icon/575.png
Gothitelle,576,576,gothitelle,gothitelle,Gothitelle,Psychic,,Frisk,Competitive,Shadow Tag,70,55,95,95,110,65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15,https://www.serebii.net/pokedex-swsh/icon/576.png
Solosis,577,577,solosis,solosis,Solosis,Psychic,,Overcoat,Magic Guard,Regenerator,45,30,40,105,50,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/577.png
Duosion,578,578,duosion,duosion,Duosion,Psychic,,Overcoat,Magic Guard,Regenerator,65,40,50,125,60,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/578.png
Reuniclus,579,579,reuniclus,reuniclus,Reuniclus,Psychic,,Overcoat,Magic Guard,Regenerator,110,65,75,125,85,30,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13,https://www.serebii.net/pokedex-swsh/icon/579.png
Ducklett,580,580,ducklett,ducklett,Ducklett,Water,Flying,Keen Eye,Big Pecks,Hydration,62,44,50,44,50,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/580.png
Swanna,581,581,swanna,swanna,Swanna,Water,Flying,Keen Eye,Big Pecks,Hydration,75,87,63,87,63,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/581.png
Vanillite,582,582,vanillite,vanillite,Vanillite,Ice,,Ice Body,Snow Cloak,Weak Armor,36,50,50,65,60,44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/582.png
Vanillish,583,583,vanillish,vanillish,Vanillish,Ice,,Ice Body,Snow Cloak,Weak Armor,51,65,65,80,75,59,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/583.png
Vanilluxe,584,584,vanilluxe,vanilluxe,Vanilluxe,Ice,,Ice Body,Snow Warning,Weak Armor,71,95,85,110,95,79,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,https://www.serebii.net/pokedex-swsh/icon/584.png
Deerling,585,585,deerling,deerling,Deerling,Normal,Grass,Chlorophyll,Sap Sipper,Serene Grace,60,60,50,40,50,75,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/585.png
Sawsbuck,586,586,sawsbuck,sawsbuck,Sawsbuck,Normal,Grass,Chlorophyll,Sap Sipper,Serene Grace,80,100,70,60,70,95,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,https://www.serebii.net/pokedex-swsh/icon/586.png
Emolga,587,587,emolga,emolga,Emolga,Electric,Flying,Static,,Motor Drive,55,75,60,75,60,103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,https://www.serebii.net/pokedex-swsh/icon/587.png
Karrablast,588,588,karrablast,karrablast,Karrablast,Bug,,Swarm,Shed Skin,No Guard,50,75,45,40,45,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/588.png
Escavalier,589,589,escavalier,escavalier,Escavalier,Bug,Steel,Swarm,Shell Armor,Overcoat,70,135,105,60,105,20,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,7,https://www.serebii.net/pokedex-swsh/icon/589.png
Foongus,590,590,foongus,foongus,Foongus,Grass,Poison,Effect Spore,,Regenerator,69,55,45,55,55,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/590.png
Amoonguss,591,591,amoonguss,amoonguss,Amoonguss,Grass,Poison,Effect Spore,,Regenerator,114,85,70,85,80,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,https://www.serebii.net/pokedex-swsh/icon/591.png
Frillish,592,592,frillish,frillish,Frillish,Water,Ghost,Water Absorb,Cursed Body,Damp,55,40,50,65,85,40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/592.png
Jellicent,593,593,jellicent,jellicent,Jellicent,Water,Ghost,Water Absorb,Cursed Body,Damp,100,60,70,85,105,60,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,https://www.serebii.net/pokedex-swsh/icon/593.png
Alomomola,594,594,alomomola,alomomola,Alomomola,Water,,Healer,Hydration,Regenerator,165,75,80,40,45,65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,https://www.serebii.net/pokedex-swsh/icon/594.png
Joltik,595,595,joltik,joltik,Joltik,Bug,Electric,Compound Eyes,Unnerve,Swarm,50,47,50,57,50,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/595.png
Galvantula,596,596,galvantula,galvantula,Galvantula,Bug,Electric,Compound Eyes,Unnerve,Swarm,70,77,60,97,60,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,https://www.serebii.net/pokedex-swsh/icon/596.png
Ferroseed,597,597,ferroseed,ferroseed,Ferroseed,Grass,Steel,Iron Barbs,,,44,50,91,24,86,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/597.png
Ferrothorn,598,598,ferrothorn,ferrothorn,Ferrothorn,Grass,Steel,Iron Barbs,,Anticipation,74,94,131,54,116,20,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,14,https://www.serebii.net/pokedex-swsh/icon/598.png
Klink,599,599,klink,klink,Klink,Steel,,Plus,Minus,Clear Body,40,55,70,45,60,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/599.png
Klang,600,600,klang,klang,Klang,Steel,,Plus,Minus,Clear Body,60,80,95,70,85,50,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/600.png
Klinklang,601,601,klinklang,klinklang,Klinklang,Steel,,Plus,Minus,Clear Body,60,100,115,70,85,90,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,https://www.serebii.net/pokedex-swsh/icon/601.png
Tynamo,602,602,tynamo,tynamo,Tynamo,Electric,,Levitate,,,35,55,40,45,40,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/602.png
Eelektrik,603,603,eelektrik,eelektrik,Eelektrik,Electric,,Levitate,,,65,85,70,75,70,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/603.png
Eelektross,604,604,eelektross,eelektross,Eelektross,Electric,,Levitate,,,85,115,80,105,80,50,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,https://www.serebii.net/pokedex-swsh/icon/604.png
Elgyem,605,605,elgyem,elgyem,Elgyem,Psychic,,Telepathy,Synchronize,Analytic,55,55,55,85,55,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/605.png
Beheeyem,606,606,beheeyem,beheeyem,Beheeyem,Psychic,,Telepathy,Synchronize,Analytic,75,75,75,125,95,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/606.png
Litwick,607,607,litwick,litwick,Litwick,Ghost,Fire,Flash Fire,Flame Body,Infiltrator,50,30,55,65,55,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/607.png
Lampent,608,608,lampent,lampent,Lampent,Ghost,Fire,Flash Fire,Flame Body,Infiltrator,60,40,60,95,60,55,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/608.png
Chandelure,609,609,chandelure,chandelure,Chandelure,Ghost,Fire,Flash Fire,Flame Body,Infiltrator,60,55,90,145,90,80,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,https://www.serebii.net/pokedex-swsh/icon/609.png
Axew,610,610,axew,axew,Axew,Dragon,,Rivalry,Mold Breaker,Unnerve,46,87,60,30,40,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/610.png
Fraxure,611,611,fraxure,fraxure,Fraxure,Dragon,,Rivalry,Mold Breaker,Unnerve,66,117,70,40,50,67,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/611.png
Haxorus,612,612,haxorus,haxorus,Haxorus,Dragon,,Rivalry,Mold Breaker,Unnerve,76,147,90,60,70,97,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,https://www.serebii.net/pokedex-swsh/icon/612.png
Cubchoo,613,613,cubchoo,cubchoo,Cubchoo,Ice,,Snow Cloak,Slush Rush,Rattled,55,70,40,60,40,40,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/613.png
Beartic,614,614,beartic,beartic,Beartic,Ice,,Snow Cloak,Slush Rush,Swift Swim,95,130,80,70,80,50,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,https://www.serebii.net/pokedex-swsh/icon/614.png
Cryogonal,615,615,cryogonal,cryogonal,Cryogonal,Ice,,Levitate,,,80,50,50,95,135,105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5,https://www.serebii.net/pokedex-swsh/icon/615.png
Shelmet,616,616,shelmet,shelmet,Shelmet,Bug,,Hydration,Shell Armor,Overcoat,50,40,85,40,65,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/616.png
Accelgor,617,617,accelgor,accelgor,Accelgor,Bug,,Hydration,Sticky Hold,Unburden,80,70,40,100,60,145,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7,https://www.serebii.net/pokedex-swsh/icon/617.png
Stunfisk,618,618,stunfisk,stunfisk,Stunfisk,Ground,Electric,Static,Limber,Sand Veil,109,66,84,81,99,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,https://www.serebii.net/pokedex-swsh/icon/618.png
Stunfisk-Galar,618-g,618-1,stunfisk-galarian,stunfisk-galar,Stunfisk-Galar,Ground,Steel,Mimicry,,,109,81,99,66,84,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/618-g.png
Mienfoo,619,619,mienfoo,mienfoo,Mienfoo,Fighting,,Inner Focus,Regenerator,Reckless,45,85,50,55,50,65,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/619.png
Mienshao,620,620,mienshao,mienshao,Mienshao,Fighting,,Inner Focus,Regenerator,Reckless,65,125,60,95,60,105,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,https://www.serebii.net/pokedex-swsh/icon/620.png
Druddigon,621,621,druddigon,druddigon,Druddigon,Dragon,,Rough Skin,Sheer Force,Mold Breaker,77,120,90,60,90,48,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,https://www.serebii.net/pokedex-swsh/icon/621.png
Golett,622,622,golett,golett,Golett,Ground,Ghost,Iron Fist,Klutz,No Guard,59,74,50,35,50,35,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/622.png
Golurk,623,623,golurk,golurk,Golurk,Ground,Ghost,Iron Fist,Klutz,No Guard,89,124,80,55,80,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,https://www.serebii.net/pokedex-swsh/icon/623.png
Pawniard,624,624,pawniard,pawniard,Pawniard,Dark,Steel,Defiant,Inner Focus,Pressure,45,85,70,40,40,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/624.png
Bisharp,625,625,bisharp,bisharp,Bisharp,Dark,Steel,Defiant,Inner Focus,Pressure,65,125,100,60,70,70,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,https://www.serebii.net/pokedex-swsh/icon/625.png
Bouffalant,626,626,bouffalant,bouffalant,Bouffalant,Normal,,Reckless,Sap Sipper,Soundproof,95,110,95,40,95,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,https://www.serebii.net/pokedex-swsh/icon/626.png
Rufflet,627,627,rufflet,rufflet,Rufflet,Normal,Flying,Keen Eye,Sheer Force,Hustle,70,83,50,37,50,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/627.png
Braviary,628,628,braviary,braviary,Braviary,Normal,Flying,Keen Eye,Sheer Force,Defiant,100,123,75,57,75,80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,https://www.serebii.net/pokedex-swsh/icon/628.png
Braviary-Hisui,628-h,628-h,braviary-hisuian,braviary-hisui,Braviary-Hisui,Psychic,Flying,Keen Eye,Sheer Force,Tinted Lens,110,83,70,112,70,65,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,https://www.serebii.net/pokedex-swsh/icon/628-h.png
Vullaby,629,629,vullaby,vullaby,Vullaby,Dark,Flying,Big Pecks,Overcoat,Weak Armor,70,55,75,45,65,60,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/629.png
Mandibuzz,630,630,mandibuzz,mandibuzz,Mandibuzz,Dark,Flying,Big Pecks,Overcoat,Weak Armor,110,65,105,55,95,80,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,13,https://www.serebii.net/pokedex-swsh/icon/630.png
Heatmor,631,631,heatmor,heatmor,Heatmor,Fire,,Gluttony,Flash Fire,White Smoke,85,97,66,105,66,65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/631.png
Durant,632,632,durant,durant,Durant,Bug,Steel,Swarm,Hustle,Truant,58,109,112,48,48,109,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,7,https://www.serebii.net/pokedex-swsh/icon/632.png
Deino,633,633,deino,deino,Deino,Dark,Dragon,Hustle,,,52,65,50,45,50,38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/633.png
Zweilous,634,634,zweilous,zweilous,Zweilous,Dark,Dragon,Hustle,,,72,85,70,65,70,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/634.png
Hydreigon,635,635,hydreigon,hydreigon,Hydreigon,Dark,Dragon,Levitate,,,92,105,90,125,90,98,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,16,https://www.serebii.net/pokedex-swsh/icon/635.png
Larvesta,636,636,larvesta,larvesta,Larvesta,Bug,Fire,Flame Body,,Swarm,55,85,55,50,55,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/636.png
Volcarona,637,637,volcarona,volcarona,Volcarona,Bug,Fire,Flame Body,,Swarm,85,60,65,135,105,100,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,15,https://www.serebii.net/pokedex-swsh/icon/637.png
Cobalion,638,638,cobalion,cobalion,Cobalion,Steel,Fighting,Justified,,,91,90,129,90,72,108,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,10,https://www.serebii.net/pokedex-swsh/icon/638.png
Terrakion,639,639,terrakion,terrakion,Terrakion,Rock,Fighting,Justified,,,91,129,90,72,90,108,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14,https://www.serebii.net/pokedex-swsh/icon/639.png
Virizion,640,640,virizion,virizion,Virizion,Grass,Fighting,Justified,,,91,90,72,90,129,108,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,7,https://www.serebii.net/pokedex-swsh/icon/640.png
Tornadus,641,641,tornadus,tornadus,Tornadus,Flying,,Prankster,,Defiant,79,115,70,125,80,111,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10,https://www.serebii.net/pokedex-swsh/icon/641.png
Tornadus-Therian,641-s,641-1,tornadus-therian,tornadus-therian,Tornadus-Therian,Flying,,Regenerator,,,79,100,80,110,90,121,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,18,https://www.serebii.net/pokedex-swsh/icon/641-s.png
Thundurus,642,642,thundurus,thundurus,Thundurus,Electric,Flying,Prankster,,Defiant,79,115,70,125,80,111,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,15,https://www.serebii.net/pokedex-swsh/icon/642.png
Thundurus-Therian,642-s,642-1,thundurus-therian,thundurus-therian,Thundurus-Therian,Electric,Flying,Volt Absorb,,,79,105,70,145,80,101,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,15,https://www.serebii.net/pokedex-swsh/icon/642-s.png
Reshiram,643,643,reshiram,reshiram,Reshiram,Dragon,Fire,Turboblaze,,,100,120,100,150,120,90,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/643.png
Zekrom,644,644,zekrom,zekrom,Zekrom,Dragon,Electric,Teravolt,,,100,150,120,120,100,90,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,https://www.serebii.net/pokedex-swsh/icon/644.png
Landorus,645,645,landorus,landorus,Landorus,Ground,Flying,Sand Force,,Sheer Force,89,125,90,115,80,101,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,20,https://www.serebii.net/pokedex-swsh/icon/645.png
Landorus-Therian,645-s,645-1,landorus-therian,landorus-therian,Landorus-Therian,Ground,Flying,Intimidate,,,89,145,90,105,80,91,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,17,https://www.serebii.net/pokedex-swsh/icon/645-s.png
Kyurem,646,646,kyurem,kyurem,Kyurem,Dragon,Ice,Pressure,,,125,130,90,130,90,95,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17,https://www.serebii.net/pokedex-swsh/icon/646.png
Kyurem-Black,646-b,646-1,kyurem-black,kyurem-black,Kyurem-Black,Dragon,Ice,Teravolt,,,125,170,100,120,90,95,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/646-b.png
Kyurem-White,646-w,646-2,kyurem-white,kyurem-white,Kyurem-White,Dragon,Ice,Turboblaze,,,125,120,90,170,100,95,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/646-w.png
Keldeo,647,647,keldeo,keldeo,Keldeo,Water,Fighting,Justified,,,91,72,90,129,90,108,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,14,https://www.serebii.net/pokedex-swsh/icon/647.png
Meloetta,648,648,meloetta,meloetta,Meloetta,Normal,Psychic,Serene Grace,,,100,77,77,128,128,90,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,10,https://www.serebii.net/pokedex-swsh/icon/648.png
Meloetta-Pirouette,648-p,648-1,meloetta-pirouette,meloetta-pirouette,Meloetta-Pirouette,Normal,Fighting,Serene Grace,,,100,128,90,77,77,128,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/648-p.png
Genesect,649,649,genesect,genesect,Genesect,Bug,Steel,Download,,,71,120,95,120,95,99,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,https://www.serebii.net/pokedex-swsh/icon/649.png
Chespin,650,650,chespin,chespin,Chespin,Grass,,Overgrow,,Bulletproof,56,61,65,48,45,38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/650.png
Quilladin,651,651,quilladin,quilladin,Quilladin,Grass,,Overgrow,,Bulletproof,61,78,95,56,58,57,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/651.png
Chesnaught,652,652,chesnaught,chesnaught,Chesnaught,Grass,Fighting,Overgrow,,Bulletproof,88,107,122,74,75,64,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,https://www.serebii.net/pokedex-swsh/icon/652.png
Fennekin,653,653,fennekin,fennekin,Fennekin,Fire,,Blaze,,Magician,40,45,40,62,60,60,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/653.png
Braixen,654,654,braixen,braixen,Braixen,Fire,,Blaze,,Magician,59,59,58,90,70,73,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/654.png
Delphox,655,655,delphox,delphox,Delphox,Fire,Psychic,Blaze,,Magician,75,69,72,114,100,104,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,8,https://www.serebii.net/pokedex-swsh/icon/655.png
Froakie,656,656,froakie,froakie,Froakie,Water,,Torrent,,Protean,41,56,40,62,44,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/656.png
Frogadier,657,657,frogadier,frogadier,Frogadier,Water,,Torrent,,Protean,54,63,52,83,56,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/657.png
Greninja,658,658,greninja,greninja,Greninja,Water,Dark,Torrent,,Protean,72,95,67,103,71,122,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,17,https://www.serebii.net/pokedex-swsh/icon/658.png
Greninja-Ash,658-a,658-1,greninja-ash,greninja-ash,Greninja-Ash,Water,Dark,Battle Bond,,,72,95,67,103,71,122,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,https://www.serebii.net/pokedex-swsh/icon/658-a.png
Bunnelby,659,659,bunnelby,bunnelby,Bunnelby,Normal,,Pickup,Cheek Pouch,Huge Power,38,36,38,32,36,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/659.png
Diggersby,660,660,diggersby,diggersby,Diggersby,Normal,Ground,Pickup,Cheek Pouch,Huge Power,85,56,77,50,77,78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,https://www.serebii.net/pokedex-swsh/icon/660.png
Fletchling,661,661,fletchling,fletchling,Fletchling,Normal,Flying,Big Pecks,,Gale Wings,45,50,43,40,38,62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/661.png
Fletchinder,662,662,fletchinder,fletchinder,Fletchinder,Fire,Flying,Flame Body,,Gale Wings,62,73,55,56,52,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/662.png
